state_fips,county_fips,bus.bank,bank,time,adopt,NAME.x,pop,NAME.y,unemployment
39,39059,0,1,1,0,"Guernsey County, Ohio",38438,"Guernsey County, Ohio",5.0084507042253525
42,42091,0,1,1,11,"Montgomery County, Pennsylvania",856553,"Montgomery County, Pennsylvania",4.4832466071303
42,42077,0,1,1,11,"Lehigh County, Pennsylvania",374557,"Lehigh County, Pennsylvania",6.205591009916151
42,42101,1,0,1,11,"Philadelphia County, Pennsylvania",1603797,"Philadelphia County, Pennsylvania",8.789004353231446
39,39035,1,0,1,0,"Cuyahoga County, Ohio",1264817,"Cuyahoga County, Ohio",7.446165258397409
39,39041,1,0,1,0,"Delaware County, Ohio",214124,"Delaware County, Ohio",2.541060943325364
39,39061,1,0,1,0,"Hamilton County, Ohio",830639,"Hamilton County, Ohio",5.383129902889298
42,42003,1,0,1,11,"Allegheny County, Pennsylvania",1250578,"Allegheny County, Pennsylvania",4.857972420798872
26,26161,2,0,1,16,"Washtenaw County, Michigan",372258,"Washtenaw County, Michigan",4.542764505637358
39,39035,49,0,1,0,"Cuyahoga County, Ohio",1264817,"Cuyahoga County, Ohio",7.446165258397409
42,42003,23,0,1,11,"Allegheny County, Pennsylvania",1250578,"Allegheny County, Pennsylvania",4.857972420798872
42,42019,19,0,1,11,"Butler County, Pennsylvania",193763,"Butler County, Pennsylvania",4.583995760466348
42,42091,0,1,1,11,"Montgomery County, Pennsylvania",856553,"Montgomery County, Pennsylvania",4.4832466071303
42,42101,1,0,1,11,"Philadelphia County, Pennsylvania",1603797,"Philadelphia County, Pennsylvania",8.789004353231446
42,42103,0,1,1,11,"Pike County, Pennsylvania",58535,"Pike County, Pennsylvania",7.833148763381321
26,26125,1,0,1,16,"Oakland County, Michigan",1274395,"Oakland County, Michigan",4.659781959708985
39,39049,3,0,1,0,"Franklin County, Ohio",1323807,"Franklin County, Ohio",4.847732720804598
39,39089,0,1,1,0,"Licking County, Ohio",178519,"Licking County, Ohio",3.7285709416856956
39,39099,1,0,1,0,"Mahoning County, Ohio",228614,"Mahoning County, Ohio",7.91960401979901
42,42003,1,0,1,11,"Allegheny County, Pennsylvania",1250578,"Allegheny County, Pennsylvania",4.857972420798872
42,42029,8,0,1,11,"Chester County, Pennsylvania",534413,"Chester County, Pennsylvania",4.105560527100771
42,42041,12,0,1,11,"Cumberland County, Pennsylvania",259469,"Cumberland County, Pennsylvania",3.4586672145743442
42,42043,1,0,1,11,"Dauphin County, Pennsylvania",286401,"Dauphin County, Pennsylvania",4.35853626738577
42,42045,3,3,1,11,"Delaware County, Pennsylvania",576830,"Delaware County, Pennsylvania",6.185421849122642
42,42063,1,0,1,11,"Indiana County, Pennsylvania",83246,"Indiana County, Pennsylvania",7.208966199254507
42,42077,0,1,1,11,"Lehigh County, Pennsylvania",374557,"Lehigh County, Pennsylvania",6.205591009916151
42,42101,5,0,1,11,"Philadelphia County, Pennsylvania",1603797,"Philadelphia County, Pennsylvania",8.789004353231446
42,42011,0,1,1,11,"Berks County, Pennsylvania",428849,"Berks County, Pennsylvania",5.580697266849396
42,42045,0,1,1,11,"Delaware County, Pennsylvania",576830,"Delaware County, Pennsylvania",6.185421849122642
42,42077,1,0,1,11,"Lehigh County, Pennsylvania",374557,"Lehigh County, Pennsylvania",6.205591009916151
42,42079,0,2,1,11,"Luzerne County, Pennsylvania",325594,"Luzerne County, Pennsylvania",6.047516198704104
42,42089,0,2,1,11,"Monroe County, Pennsylvania",168327,"Monroe County, Pennsylvania",6.229243650311053
42,42095,0,1,1,11,"Northampton County, Pennsylvania",312951,"Northampton County, Pennsylvania",4.576575210954474
42,42101,0,2,1,11,"Philadelphia County, Pennsylvania",1603797,"Philadelphia County, Pennsylvania",8.789004353231446
42,42003,0,1,1,11,"Allegheny County, Pennsylvania",1250578,"Allegheny County, Pennsylvania",4.857972420798872
42,42011,26,833,1,11,"Berks County, Pennsylvania",428849,"Berks County, Pennsylvania",5.580697266849396
42,42017,45,1095,1,11,"Bucks County, Pennsylvania",646538,"Bucks County, Pennsylvania",4.165563676123612
42,42025,0,1,1,11,"Carbon County, Pennsylvania",64749,"Carbon County, Pennsylvania",5.119940494638319
42,42029,38,582,1,11,"Chester County, Pennsylvania",534413,"Chester County, Pennsylvania",4.105560527100771
42,42043,0,2,1,11,"Dauphin County, Pennsylvania",286401,"Dauphin County, Pennsylvania",4.35853626738577
42,42045,32,893,1,11,"Delaware County, Pennsylvania",576830,"Delaware County, Pennsylvania",6.185421849122642
42,42049,0,1,1,11,"Erie County, Pennsylvania",270876,"Erie County, Pennsylvania",5.412508943028204
42,42061,0,1,1,11,"Huntingdon County, Pennsylvania",44092,"Huntingdon County, Pennsylvania",5.377049180327869
42,42071,18,571,1,11,"Lancaster County, Pennsylvania",552984,"Lancaster County, Pennsylvania",3.61713889348577
42,42077,25,610,1,11,"Lehigh County, Pennsylvania",374557,"Lehigh County, Pennsylvania",6.205591009916151
42,42081,0,1,1,11,"Lycoming County, Pennsylvania",114188,"Lycoming County, Pennsylvania",5.076562781480814
42,42089,0,2,1,11,"Monroe County, Pennsylvania",168327,"Monroe County, Pennsylvania",6.229243650311053
42,42091,61,1089,1,11,"Montgomery County, Pennsylvania",856553,"Montgomery County, Pennsylvania",4.4832466071303
42,42095,12,561,1,11,"Northampton County, Pennsylvania",312951,"Northampton County, Pennsylvania",4.576575210954474
42,42101,66,2604,1,11,"Philadelphia County, Pennsylvania",1603797,"Philadelphia County, Pennsylvania",8.789004353231446
42,42125,0,1,1,11,"Washington County, Pennsylvania",209349,"Washington County, Pennsylvania",5.398508605290766
42,42001,3,165,1,11,"Adams County, Pennsylvania",103852,"Adams County, Pennsylvania",3.851503759398496
42,42003,0,1,1,11,"Allegheny County, Pennsylvania",1250578,"Allegheny County, Pennsylvania",4.857972420798872
42,42011,0,1,1,11,"Berks County, Pennsylvania",428849,"Berks County, Pennsylvania",5.580697266849396
42,42013,0,1,1,11,"Blair County, Pennsylvania",122822,"Blair County, Pennsylvania",4.677165620718236
42,42015,2,48,1,11,"Bradford County, Pennsylvania",59967,"Bradford County, Pennsylvania",4.744590596371155
42,42023,0,3,1,11,"Cameron County, Pennsylvania",4547,"Cameron County, Pennsylvania",10.236966824644549
42,42025,3,123,1,11,"Carbon County, Pennsylvania",64749,"Carbon County, Pennsylvania",5.119940494638319
42,42027,4,90,1,11,"Centre County, Pennsylvania",158172,"Centre County, Pennsylvania",4.06077519379845
42,42033,0,1,1,11,"Clearfield County, Pennsylvania",80562,"Clearfield County, Pennsylvania",7.390199240208806
42,42035,1,26,1,11,"Clinton County, Pennsylvania",37450,"Clinton County, Pennsylvania",5.767595152030618
42,42037,1,69,1,11,"Columbia County, Pennsylvania",64727,"Columbia County, Pennsylvania",4.462235462049277
42,42041,11,351,1,11,"Cumberland County, Pennsylvania",259469,"Cumberland County, Pennsylvania",3.4586672145743442
42,42043,15,540,1,11,"Dauphin County, Pennsylvania",286401,"Dauphin County, Pennsylvania",4.35853626738577
42,42045,0,1,1,11,"Delaware County, Pennsylvania",576830,"Delaware County, Pennsylvania",6.185421849122642
42,42055,7,185,1,11,"Franklin County, Pennsylvania",155932,"Franklin County, Pennsylvania",3.9187040221340195
42,42057,0,13,1,11,"Fulton County, Pennsylvania",14556,"Fulton County, Pennsylvania",5.2456747404844295
42,42061,0,54,1,11,"Huntingdon County, Pennsylvania",44092,"Huntingdon County, Pennsylvania",5.377049180327869
42,42067,0,19,1,11,"Juniata County, Pennsylvania",23509,"Juniata County, Pennsylvania",2.8327414172163032
42,42069,9,302,1,11,"Lackawanna County, Pennsylvania",215896,"Lackawanna County, Pennsylvania",4.235959189204887
42,42071,0,6,1,11,"Lancaster County, Pennsylvania",552984,"Lancaster County, Pennsylvania",3.61713889348577
42,42075,4,199,1,11,"Lebanon County, Pennsylvania",143257,"Lebanon County, Pennsylvania",4.897803409380035
42,42077,0,1,1,11,"Lehigh County, Pennsylvania",374557,"Lehigh County, Pennsylvania",6.205591009916151
42,42079,22,498,1,11,"Luzerne County, Pennsylvania",325594,"Luzerne County, Pennsylvania",6.047516198704104
42,42081,6,100,1,11,"Lycoming County, Pennsylvania",114188,"Lycoming County, Pennsylvania",5.076562781480814
42,42087,1,71,1,11,"Mifflin County, Pennsylvania",46143,"Mifflin County, Pennsylvania",3.5046625712644186
42,42089,7,627,1,11,"Monroe County, Pennsylvania",168327,"Monroe County, Pennsylvania",6.229243650311053
42,42093,0,22,1,11,"Montour County, Pennsylvania",18136,"Montour County, Pennsylvania",1.7035775127768313
42,42095,0,3,1,11,"Northampton County, Pennsylvania",312951,"Northampton County, Pennsylvania",4.576575210954474
42,42097,3,105,1,11,"Northumberland County, Pennsylvania",91647,"Northumberland County, Pennsylvania",4.229321137366318
42,42099,3,70,1,11,"Perry County, Pennsylvania",45842,"Perry County, Pennsylvania",3.3754208754208754
42,42103,3,228,1,11,"Pike County, Pennsylvania",58535,"Pike County, Pennsylvania",7.833148763381321
42,42105,0,10,1,11,"Potter County, Pennsylvania",16396,"Potter County, Pennsylvania",6.769147788565264
42,42107,8,195,1,11,"Schuylkill County, Pennsylvania",143049,"Schuylkill County, Pennsylvania",5.2008752474658015
42,42109,0,21,1,11,"Snyder County, Pennsylvania",39736,"Snyder County, Pennsylvania",2.457522777640975
42,42113,2,2,1,11,"Sullivan County, Pennsylvania",5840,"Sullivan County, Pennsylvania",5.044612216884008
42,42115,1,39,1,11,"Susquehanna County, Pennsylvania",38434,"Susquehanna County, Pennsylvania",6.132573358665822
42,42117,3,25,1,11,"Tioga County, Pennsylvania",41045,"Tioga County, Pennsylvania",5.2121722649257665
42,42119,1,29,1,11,"Union County, Pennsylvania",42681,"Union County, Pennsylvania",2.8566737809883436
42,42127,3,99,1,11,"Wayne County, Pennsylvania",51155,"Wayne County, Pennsylvania",5.110441315398804
42,42131,1,21,1,11,"Wyoming County, Pennsylvania",26069,"Wyoming County, Pennsylvania",4.917908753877582
42,42133,27,836,1,11,"York County, Pennsylvania",456438,"York County, Pennsylvania",4.628500799399291
39,39099,1,0,1,0,"Mahoning County, Ohio",228614,"Mahoning County, Ohio",7.91960401979901
42,42003,101,2358,1,11,"Allegheny County, Pennsylvania",1250578,"Allegheny County, Pennsylvania",4.857972420798872
42,42005,3,124,1,11,"Armstrong County, Pennsylvania",65558,"Armstrong County, Pennsylvania",5.491722849998418
42,42007,22,341,1,11,"Beaver County, Pennsylvania",168215,"Beaver County, Pennsylvania",5.0552640658647725
42,42009,3,76,1,11,"Bedford County, Pennsylvania",47577,"Bedford County, Pennsylvania",4.464131374243734
42,42013,4,154,1,11,"Blair County, Pennsylvania",122822,"Blair County, Pennsylvania",4.677165620718236
42,42019,17,266,1,11,"Butler County, Pennsylvania",193763,"Butler County, Pennsylvania",4.583995760466348
42,42021,11,265,1,11,"Cambria County, Pennsylvania",133472,"Cambria County, Pennsylvania",5.17809587217044
42,42031,3,52,1,11,"Clarion County, Pennsylvania",37241,"Clarion County, Pennsylvania",5.969508267124758
42,42033,5,152,1,11,"Clearfield County, Pennsylvania",80562,"Clearfield County, Pennsylvania",7.390199240208806
42,42039,4,187,1,11,"Crawford County, Pennsylvania",83938,"Crawford County, Pennsylvania",5.825632784250703
42,42047,0,33,1,11,"Elk County, Pennsylvania",30990,"Elk County, Pennsylvania",6.01119793268935
42,42049,8,497,1,11,"Erie County, Pennsylvania",270876,"Erie County, Pennsylvania",5.412508943028204
42,42051,6,336,1,11,"Fayette County, Pennsylvania",128804,"Fayette County, Pennsylvania",7.314644478574201
42,42053,0,6,1,11,"Forest County, Pennsylvania",6973,"Forest County, Pennsylvania",5.35833891493637
42,42059,1,84,1,11,"Greene County, Pennsylvania",35954,"Greene County, Pennsylvania",4.922491161272776
42,42063,7,119,1,11,"Indiana County, Pennsylvania",83246,"Indiana County, Pennsylvania",7.208966199254507
42,42065,1,68,1,11,"Jefferson County, Pennsylvania",44492,"Jefferson County, Pennsylvania",4.526208205577457
42,42073,7,208,1,11,"Lawrence County, Pennsylvania",86070,"Lawrence County, Pennsylvania",6.367298578199052
42,42083,2,40,1,11,"McKean County, Pennsylvania",40432,"McKean County, Pennsylvania",6.485799067401441
42,42085,1,241,1,11,"Mercer County, Pennsylvania",110652,"Mercer County, Pennsylvania",5.811481218993621
42,42091,0,1,1,11,"Montgomery County, Pennsylvania",856553,"Montgomery County, Pennsylvania",4.4832466071303
42,42095,0,1,1,11,"Northampton County, Pennsylvania",312951,"Northampton County, Pennsylvania",4.576575210954474
42,42111,6,115,1,11,"Somerset County, Pennsylvania",74129,"Somerset County, Pennsylvania",4.836464857341684
42,42121,3,101,1,11,"Venango County, Pennsylvania",50454,"Venango County, Pennsylvania",6.571787358727501
42,42123,0,62,1,11,"Warren County, Pennsylvania",38587,"Warren County, Pennsylvania",4.380375915896782
42,42125,9,425,1,11,"Washington County, Pennsylvania",209349,"Washington County, Pennsylvania",5.398508605290766
42,42129,29,789,1,11,"Westmoreland County, Pennsylvania",354663,"Westmoreland County, Pennsylvania",4.667918577502382
42,42001,0,1,1,11,"Adams County, Pennsylvania",103852,"Adams County, Pennsylvania",3.851503759398496
42,42101,0,1,1,11,"Philadelphia County, Pennsylvania",1603797,"Philadelphia County, Pennsylvania",8.789004353231446
39,39061,0,1,1,0,"Hamilton County, Ohio",830639,"Hamilton County, Ohio",5.383129902889298
39,39169,0,1,1,0,"Wayne County, Ohio",116894,"Wayne County, Ohio",3.3449807729451635
42,42045,8,0,1,11,"Delaware County, Pennsylvania",576830,"Delaware County, Pennsylvania",6.185421849122642
39,39013,0,12,1,0,"Belmont County, Ohio",66497,"Belmont County, Ohio",5.608634688753384
39,39029,0,1,1,0,"Columbiana County, Ohio",101877,"Columbiana County, Ohio",5.967171301629094
39,39067,0,4,1,0,"Harrison County, Ohio",14483,"Harrison County, Ohio",5.93671679197995
39,39081,0,17,1,0,"Jefferson County, Ohio",65249,"Jefferson County, Ohio",5.609854063462311
39,39111,0,2,1,0,"Monroe County, Ohio",13385,"Monroe County, Ohio",4.74160895045285
39,39155,0,2,1,0,"Trumbull County, Ohio",201977,"Trumbull County, Ohio",4.8099716209448555
42,42009,0,1,1,11,"Bedford County, Pennsylvania",47577,"Bedford County, Pennsylvania",4.464131374243734
42,42059,0,2,1,11,"Greene County, Pennsylvania",35954,"Greene County, Pennsylvania",4.922491161272776
42,42111,0,1,1,11,"Somerset County, Pennsylvania",74129,"Somerset County, Pennsylvania",4.836464857341684
39,39009,0,2,1,0,"Athens County, Ohio",62431,"Athens County, Ohio",5.8420589098737645
39,39049,0,1,1,0,"Franklin County, Ohio",1323807,"Franklin County, Ohio",4.847732720804598
39,39053,0,45,1,0,"Gallia County, Ohio",29220,"Gallia County, Ohio",4.491597614806784
39,39069,0,1,1,0,"Henry County, Ohio",27662,"Henry County, Ohio",4.513888888888889
39,39079,0,4,1,0,"Jackson County, Ohio",32653,"Jackson County, Ohio",6.902097433491925
39,39087,3,100,1,0,"Lawrence County, Ohio",58240,"Lawrence County, Ohio",4.976665751598102
39,39105,0,21,1,0,"Meigs County, Ohio",22210,"Meigs County, Ohio",8.32618945563652
39,39167,1,19,1,0,"Washington County, Ohio",59771,"Washington County, Ohio",4.5581851281333146
26,26125,0,1,1,16,"Oakland County, Michigan",1274395,"Oakland County, Michigan",4.659781959708985
42,42003,0,1,1,11,"Allegheny County, Pennsylvania",1250578,"Allegheny County, Pennsylvania",4.857972420798872
26,26081,0,1,1,16,"Kent County, Michigan",657974,"Kent County, Michigan",4.598307918046698
42,42071,0,1,1,11,"Lancaster County, Pennsylvania",552984,"Lancaster County, Pennsylvania",3.61713889348577
39,39061,0,3,1,0,"Hamilton County, Ohio",830639,"Hamilton County, Ohio",5.383129902889298
26,26001,0,14,1,16,"Alcona County, Michigan",10167,"Alcona County, Michigan",6.067114093959732
26,26007,5,57,1,16,"Alpena County, Michigan",28907,"Alpena County, Michigan",7.479601087941976
26,26011,0,35,1,16,"Arenac County, Michigan",15002,"Arenac County, Michigan",6.756131420638593
26,26017,4,344,1,16,"Bay County, Michigan",103856,"Bay County, Michigan",5.9245313251081555
26,26025,0,1,1,16,"Calhoun County, Michigan",134310,"Calhoun County, Michigan",6.389471378047635
26,26031,3,38,1,16,"Cheboygan County, Michigan",25579,"Cheboygan County, Michigan",7.4203678779721844
26,26035,1,91,1,16,"Clare County, Michigan",30856,"Clare County, Michigan",10.034235409194652
26,26037,0,2,1,16,"Clinton County, Michigan",79128,"Clinton County, Michigan",3.422203553161523
26,26039,1,28,1,16,"Crawford County, Michigan",12988,"Crawford County, Michigan",7.4249872859806745
26,26049,36,2352,1,16,"Genesee County, Michigan",406211,"Genesee County, Michigan",8.936870179024865
26,26051,0,63,1,16,"Gladwin County, Michigan",25386,"Gladwin County, Michigan",6.21929549493049
26,26057,0,78,1,16,"Gratiot County, Michigan",41761,"Gratiot County, Michigan",4.805150017243362
26,26059,0,1,1,16,"Hillsdale County, Michigan",45746,"Hillsdale County, Michigan",4.066279870193726
26,26063,3,69,1,16,"Huron County, Michigan",31407,"Huron County, Michigan",5.056609015767174
26,26069,1,44,1,16,"Iosco County, Michigan",25237,"Iosco County, Michigan",7.444366829657719
26,26073,1,103,1,16,"Isabella County, Michigan",64394,"Isabella County, Michigan",7.275074151378666
26,26075,4,431,1,16,"Jackson County, Michigan",160366,"Jackson County, Michigan",6.284419847535336
26,26077,0,1,1,16,"Kalamazoo County, Michigan",261670,"Kalamazoo County, Michigan",6.231856284025013
26,26087,7,249,1,16,"Lapeer County, Michigan",88619,"Lapeer County, Michigan",5.880833274618944
26,26091,7,251,1,16,"Lenawee County, Michigan",99423,"Lenawee County, Michigan",4.838503766117707
26,26093,11,333,1,16,"Livingston County, Michigan",193866,"Livingston County, Michigan",3.8488101345751606
26,26099,45,3266,1,16,"Macomb County, Michigan",881217,"Macomb County, Michigan",5.585768314393771
26,26101,0,1,1,16,"Manistee County, Michigan",25032,"Manistee County, Michigan",7.296055151283033
26,26111,1,212,1,16,"Midland County, Michigan",83494,"Midland County, Michigan",4.472987155779899
26,26115,5,377,1,16,"Monroe County, Michigan",154809,"Monroe County, Michigan",4.954200329649544
26,26119,1,15,1,16,"Montmorency County, Michigan",9153,"Montmorency County, Michigan",7.161496085821978
26,26125,109,3425,1,16,"Oakland County, Michigan",1274395,"Oakland County, Michigan",4.659781959708985
26,26129,1,48,1,16,"Ogemaw County, Michigan",20770,"Ogemaw County, Michigan",8.021978021978022
26,26135,0,13,1,16,"Oscoda County, Michigan",8219,"Oscoda County, Michigan",9.333333333333334
26,26137,2,56,1,16,"Otsego County, Michigan",25091,"Otsego County, Michigan",5.65653134024121
26,26141,1,13,1,16,"Presque Isle County, Michigan",12982,"Presque Isle County, Michigan",6.3768115942028984
26,26143,1,64,1,16,"Roscommon County, Michigan",23459,"Roscommon County, Michigan",8.362248438584317
26,26145,6,831,1,16,"Saginaw County, Michigan",190124,"Saginaw County, Michigan",6.517815589634154
26,26147,13,476,1,16,"St. Clair County, Michigan",160383,"St. Clair County, Michigan",6.627924837437919
26,26151,3,65,1,16,"Sanilac County, Michigan",40611,"Sanilac County, Michigan",6.08472534953134
26,26155,5,233,1,16,"Shiawassee County, Michigan",68094,"Shiawassee County, Michigan",3.9516981132075473
26,26157,3,155,1,16,"Tuscola County, Michigan",53323,"Tuscola County, Michigan",6.63444458214566
26,26161,14,620,1,16,"Washtenaw County, Michigan",372258,"Washtenaw County, Michigan",4.542764505637358
26,26163,77,8826,1,16,"Wayne County, Michigan",1793561,"Wayne County, Michigan",8.90257524688433
39,39095,0,1,1,0,"Lucas County, Ohio",431279,"Lucas County, Ohio",7.170929767999331
42,42071,0,1,1,11,"Lancaster County, Pennsylvania",552984,"Lancaster County, Pennsylvania",3.61713889348577
26,26003,0,4,1,16,"Alger County, Michigan",8842,"Alger County, Michigan",4.702891642834445
26,26005,4,207,1,16,"Allegan County, Michigan",120502,"Allegan County, Michigan",3.3965093369135007
26,26009,2,28,1,16,"Antrim County, Michigan",23431,"Antrim County, Michigan",4.242311967395332
26,26013,0,9,1,16,"Baraga County, Michigan",8158,"Baraga County, Michigan",4.112209116990756
26,26015,7,92,1,16,"Barry County, Michigan",62423,"Barry County, Michigan",5.313675044528003
26,26019,0,26,1,16,"Benzie County, Michigan",17970,"Benzie County, Michigan",4.892785215021917
26,26021,9,348,1,16,"Berrien County, Michigan",154316,"Berrien County, Michigan",6.169879184727474
26,26023,2,109,1,16,"Branch County, Michigan",44862,"Branch County, Michigan",5.162680899107051
26,26025,4,339,1,16,"Calhoun County, Michigan",134310,"Calhoun County, Michigan",6.389471378047635
26,26027,1,110,1,16,"Cass County, Michigan",51589,"Cass County, Michigan",5.79476068544416
26,26029,0,38,1,16,"Charlevoix County, Michigan",26054,"Charlevoix County, Michigan",4.822412737293325
26,26033,1,29,1,16,"Chippewa County, Michigan",36785,"Chippewa County, Michigan",8.993478877232775
26,26037,2,153,1,16,"Clinton County, Michigan",79128,"Clinton County, Michigan",3.422203553161523
26,26041,3,36,1,16,"Delta County, Michigan",36903,"Delta County, Michigan",5.1134914562611575
26,26043,2,25,1,16,"Dickinson County, Michigan",25947,"Dickinson County, Michigan",3.81609577652145
26,26045,8,312,1,16,"Eaton County, Michigan",109175,"Eaton County, Michigan",4.6018979080678735
26,26047,1,39,1,16,"Emmet County, Michigan",34112,"Emmet County, Michigan",3.9808265622259893
26,26053,1,25,1,16,"Gogebic County, Michigan",14380,"Gogebic County, Michigan",4.490500863557858
26,26055,10,130,1,16,"Grand Traverse County, Michigan",95238,"Grand Traverse County, Michigan",3.8033735332464147
26,26059,3,96,1,16,"Hillsdale County, Michigan",45746,"Hillsdale County, Michigan",4.066279870193726
26,26061,2,22,1,16,"Houghton County, Michigan",37361,"Houghton County, Michigan",5.862708719851577
26,26065,11,760,1,16,"Ingham County, Michigan",284900,"Ingham County, Michigan",6.75296530639887
26,26067,4,117,1,16,"Ionia County, Michigan",66804,"Ionia County, Michigan",5.103284577880421
26,26071,0,14,1,16,"Iron County, Michigan",11631,"Iron County, Michigan",5.162565905096661
26,26075,0,3,1,16,"Jackson County, Michigan",160366,"Jackson County, Michigan",6.284419847535336
26,26077,15,587,1,16,"Kalamazoo County, Michigan",261670,"Kalamazoo County, Michigan",6.231856284025013
26,26079,1,42,1,16,"Kalkaska County, Michigan",17939,"Kalkaska County, Michigan",5.922058074375955
26,26081,38,1188,1,16,"Kent County, Michigan",657974,"Kent County, Michigan",4.598307918046698
26,26085,0,17,1,16,"Lake County, Michigan",12096,"Lake County, Michigan",5.797795879252516
26,26089,1,17,1,16,"Leelanau County, Michigan",22301,"Leelanau County, Michigan",4.147012578616352
26,26095,0,6,1,16,"Luce County, Michigan",5339,"Luce County, Michigan",6.640454346876365
26,26097,0,11,1,16,"Mackinac County, Michigan",10834,"Mackinac County, Michigan",9.22486879289463
26,26101,1,50,1,16,"Manistee County, Michigan",25032,"Manistee County, Michigan",7.296055151283033
26,26103,1,69,1,16,"Marquette County, Michigan",66017,"Marquette County, Michigan",5.833000399520575
26,26105,0,37,1,16,"Mason County, Michigan",29052,"Mason County, Michigan",4.5185746777862015
26,26107,1,53,1,16,"Mecosta County, Michigan",39714,"Mecosta County, Michigan",6.202058942268874
26,26109,2,24,1,16,"Menominee County, Michigan",23502,"Menominee County, Michigan",5.374911158493248
26,26113,1,25,1,16,"Missaukee County, Michigan",15052,"Missaukee County, Michigan",7.85393421243298
26,26117,3,128,1,16,"Montcalm County, Michigan",66614,"Montcalm County, Michigan",4.047425808955856
26,26121,5,315,1,16,"Muskegon County, Michigan",175824,"Muskegon County, Michigan",7.208744915746659
26,26123,2,102,1,16,"Newaygo County, Michigan",49978,"Newaygo County, Michigan",5.210622710622711
26,26127,3,24,1,16,"Oceana County, Michigan",26659,"Oceana County, Michigan",5.965981213505966
26,26131,1,3,1,16,"Ontonagon County, Michigan",5816,"Ontonagon County, Michigan",5.934997644842205
26,26133,1,31,1,16,"Osceola County, Michigan",22891,"Osceola County, Michigan",7.6135898485468685
26,26137,0,1,1,16,"Otsego County, Michigan",25091,"Otsego County, Michigan",5.65653134024121
26,26139,22,364,1,16,"Ottawa County, Michigan",296200,"Ottawa County, Michigan",4.030112022366
26,26149,3,150,1,16,"St. Joseph County, Michigan",60939,"St. Joseph County, Michigan",4.208104999661728
26,26153,1,8,1,16,"Schoolcraft County, Michigan",8047,"Schoolcraft County, Michigan",7.425294295200724
26,26155,0,2,1,16,"Shiawassee County, Michigan",68094,"Shiawassee County, Michigan",3.9516981132075473
26,26159,2,174,1,16,"Van Buren County, Michigan",75587,"Van Buren County, Michigan",5.160394314035183
26,26165,0,63,1,16,"Wexford County, Michigan",33673,"Wexford County, Michigan",6.0681357483816125
26,26009,0,1,1,16,"Antrim County, Michigan",23431,"Antrim County, Michigan",4.242311967395332
26,26115,0,2,1,16,"Monroe County, Michigan",154809,"Monroe County, Michigan",4.954200329649544
39,39003,9,234,1,0,"Allen County, Ohio",102206,"Allen County, Ohio",5.637817721118061
39,39005,4,125,1,0,"Ashland County, Ohio",52447,"Ashland County, Ohio",3.783158601649069
39,39007,3,330,1,0,"Ashtabula County, Ohio",97574,"Ashtabula County, Ohio",7.159137530200119
39,39011,0,77,1,0,"Auglaize County, Ohio",46422,"Auglaize County, Ohio",3.292489789113945
39,39017,0,1,1,0,"Butler County, Ohio",390357,"Butler County, Ohio",4.932786102107594
39,39019,1,70,1,0,"Carroll County, Ohio",26721,"Carroll County, Ohio",3.6977620919226757
39,39029,1,405,1,0,"Columbiana County, Ohio",101877,"Columbiana County, Ohio",5.967171301629094
39,39031,1,0,1,0,"Coshocton County, Ohio",36612,"Coshocton County, Ohio",6.11792876384316
39,39033,0,120,1,0,"Crawford County, Ohio",42025,"Crawford County, Ohio",5.4723357038382
39,39035,72,5412,1,0,"Cuyahoga County, Ohio",1264817,"Cuyahoga County, Ohio",7.446165258397409
39,39039,2,77,1,0,"Defiance County, Ohio",38286,"Defiance County, Ohio",4.412207609677743
39,39041,1,0,1,0,"Delaware County, Ohio",214124,"Delaware County, Ohio",2.541060943325364
39,39043,4,258,1,0,"Erie County, Ohio",75622,"Erie County, Ohio",5.690197425800143
39,39049,0,1,1,0,"Franklin County, Ohio",1323807,"Franklin County, Ohio",4.847732720804598
39,39051,0,77,1,0,"Fulton County, Ohio",42713,"Fulton County, Ohio",4.417632974977701
39,39055,7,138,1,0,"Geauga County, Ohio",95397,"Geauga County, Ohio",2.776082977425259
39,39063,2,188,1,0,"Hancock County, Ohio",74920,"Hancock County, Ohio",3.6787604121832036
39,39065,1,79,1,0,"Hardin County, Ohio",30696,"Hardin County, Ohio",5.073563370060039
39,39069,0,48,1,0,"Henry County, Ohio",27662,"Henry County, Ohio",4.513888888888889
39,39075,2,29,1,0,"Holmes County, Ohio",44223,"Holmes County, Ohio",2.3272869505695986
39,39077,2,151,1,0,"Huron County, Ohio",58565,"Huron County, Ohio",4.658634538152611
39,39081,0,1,1,0,"Jefferson County, Ohio",65249,"Jefferson County, Ohio",5.609854063462311
39,39083,0,1,1,0,"Knox County, Ohio",62721,"Knox County, Ohio",4.205638255829271
39,39085,27,777,1,0,"Lake County, Ohio",232603,"Lake County, Ohio",4.786589087358099
39,39091,0,2,1,0,"Logan County, Ohio",46150,"Logan County, Ohio",4.472111106117129
39,39093,10,930,1,0,"Lorain County, Ohio",312964,"Lorain County, Ohio",4.893192746577032
39,39095,35,1556,1,0,"Lucas County, Ohio",431279,"Lucas County, Ohio",7.170929767999331
39,39099,18,970,1,0,"Mahoning County, Ohio",228614,"Mahoning County, Ohio",7.91960401979901
39,39101,2,131,1,0,"Marion County, Ohio",65359,"Marion County, Ohio",6.066834402353025
